SNID	SEARCH_PEAKMJD	REDSHIFT_CMB	REDSHIFT_CMB_ERR
0	0.0	0.07874612737629144	0.001
1	0.0	0.0973265952716879	0.001
2	0.0	0.010783948958664247	0.001
3	0.0	0.053264282886700154	0.001
4	0.0	0.08130762880736704	0.001
5	0.0	0.09712744032632477	0.001
6	0.0	0.008387441119023753	0.001
7	0.0	0.057041692881364604	0.001
8	0.0	0.03637302851389627	0.001
9	0.0	0.06844669095671747	0.001
10	0.0	0.02114955044722269	0.001
11	0.0	0.08454436492055015	0.001
12	0.0	0.0024271560296710406	0.001
13	0.0	0.05512914032137911	0.001
14	0.0	0.0884651319573011	0.001
15	0.0	0.002358980808527378	0.001
16	0.0	0.08519344130793345	0.001
17	0.0	0.08267042754540764	0.001
18	0.0	0.09170268434405764	0.001
19	0.0	0.04892218366993761	0.001
20	0.0	0.01119329265991268	0.001
21	0.0	0.08385749852093145	0.001
22	0.0	0.06136631330386741	0.001
23	0.0	0.07663493400668349	0.001
24	0.0	0.09559727238073315	0.001
25	0.0	0.04651363896835741	0.001
26	0.0	0.0033791462500074258	0.001
27	0.0	0.046463080911023226	0.001
28	0.0	0.08485313212591031	0.001
29	0.0	0.010438430007298605	0.001
30	0.0	0.0790639545758916	0.001
31	0.0	0.09572993115344751	0.001
32	0.0	0.059134512419548584	0.001
33	0.0	0.0347765402405665	0.001
34	0.0	0.08871492949280312	0.001
35	0.0	0.03615654546227576	0.001
36	0.0	0.06818659909984497	0.001
37	0.0	0.0485553381159602	0.001
38	0.0	0.09440643537397687	0.001
39	0.0	0.06984474028346088	0.001
40	0.0	0.06789149281110854	0.001
41	0.0	0.05953374050335008	0.001
42	0.0	0.013607597760723967	0.001
43	0.0	0.03703678406830712	0.001
44	0.0	0.08271050649958445	0.001
45	0.0	0.052040812333654485	0.001
46	0.0	0.07154309049869574	0.001
47	0.0	0.06173872955031026	0.001
48	0.0	0.08948470718340074	0.001
49	0.0	0.06904314132662195	0.001
50	0.0	0.003170725490332838	0.001
51	0.0	0.06914327347147545	0.001
52	0.0	0.029813414455803912	0.001
53	0.0	0.09976616741642205	0.001
54	0.0	0.03503798716376664	0.001
55	0.0	0.0001449521776628826	0.001
56	0.0	0.018421634718859027	0.001
57	0.0	0.011904347185663734	0.001
58	0.0	0.04028370247596644	0.001
59	0.0	0.08347167953546429	0.001
60	0.0	0.05727621085855697	0.001
61	0.0	0.07647426849723223	0.001
62	0.0	0.022125547926790248	0.001
63	0.0	0.055388304433517443	0.001
64	0.0	0.08385997135393983	0.001
65	0.0	0.020473760507386075	0.001
66	0.0	0.016683614184870212	0.001
67	0.0	0.025157934832112983	0.001
68	0.0	0.057831848441070415	0.001
69	0.0	0.006584310690358253	0.001
70	0.0	0.07889797081267347	0.001
71	0.0	0.08304321934379652	0.001
72	0.0	0.0725419304334174	0.001
73	0.0	0.051992765984184786	0.001
74	0.0	0.05207953092403959	0.001
75	0.0	0.016710718123969105	0.001
76	0.0	0.04077750547290973	0.001
77	0.0	0.04946201997568104	0.001
78	0.0	0.04023122670515611	0.001
79	0.0	0.03325344306485554	0.001
80	0.0	0.0041277293898198345	0.001
81	0.0	0.06911277704427665	0.001
82	0.0	0.02699082352867548	0.001
83	0.0	0.03810534928572469	0.001
84	0.0	0.017937545773663122	0.001
85	0.0	0.044778799841934606	0.001
86	0.0	0.0663926160910034	0.001
87	0.0	0.0828070590277327	0.001
88	0.0	0.08021648070082499	0.001
89	0.0	0.06273068742429432	0.001
90	0.0	0.01677382663666026	0.001
91	0.0	0.0034350999856072486	0.001
92	0.0	0.025647009651304987	0.001
93	0.0	0.06262893316108235	0.001
94	0.0	0.01608863924004289	0.001
95	0.0	0.03428709380303814	0.001
96	0.0	0.07503714258142834	0.001
97	0.0	0.05582493739643101	0.001
98	0.0	0.06084076049719597	0.001
99	0.0	0.021725058758382744	0.001
