SNID	SEARCH_PEAKMJD	REDSHIFT_CMB	REDSHIFT_CMB_ERR
0	0.0	0.05915549739819771	0.001
1	0.0	0.048914365153643724	0.001
2	0.0	0.07040717407577296	0.001
3	0.0	0.06161367377500563	0.001
4	0.0	0.07507143914931073	0.001
5	0.0	0.017804042110302155	0.001
6	0.0	0.025638904918931532	0.001
7	0.0	0.05638372756128092	0.001
8	0.0	0.07422169353885875	0.001
9	0.0	0.059919357197665425	0.001
10	0.0	0.04778562496261676	0.001
11	0.0	0.06370799615540335	0.001
12	0.0	0.06267487621272869	0.001
13	0.0	0.01992541474188102	0.001
14	0.0	0.053353089931312374	0.001
15	0.0	0.033265373286520294	0.001
16	0.0	0.06039236124921531	0.001
17	0.0	0.043683708354165865	0.001
18	0.0	0.04831330778363096	0.001
19	0.0	0.06540690784309464	0.001
20	0.0	0.034820687772544746	0.001
21	0.0	0.02455559356940149	0.001
22	0.0	0.03141265032006278	0.001
23	0.0	0.06275493449341324	0.001
24	0.0	0.07355673036672356	0.001
25	0.0	0.04243964573124545	0.001
26	0.0	0.052922750240361395	0.001
27	0.0	0.059400120775513175	0.001
28	0.0	0.022592182353021392	0.001
29	0.0	0.02284285139604842	0.001
30	0.0	0.05564414538603802	0.001
31	0.0	0.07608958254972041	0.001
32	0.0	0.06864608995792637	0.001
33	0.0	0.03517808043756432	0.001
34	0.0	0.027601419527871034	0.001
35	0.0	0.016320077776270075	0.001
36	0.0	0.026366928024709333	0.001
37	0.0	0.07679887535217153	0.001
38	0.0	0.07299407033784343	0.001
39	0.0	0.016743484446087937	0.001
40	0.0	0.03419220809244929	0.001
41	0.0	0.044624507242668324	0.001
42	0.0	0.0462336281620742	0.001
43	0.0	0.07740690999162518	0.001
44	0.0	0.05294852037539995	0.001
45	0.0	0.06537967631890965	0.001
46	0.0	0.05257242630210567	0.001
47	0.0	0.06213286459336023	0.001
48	0.0	0.049117720901242466	0.001
49	0.0	0.07451430360794095	0.001
50	0.0	0.07375450032115485	0.001
51	0.0	0.032710798972127066	0.001
52	0.0	0.03548110267694425	0.001
53	0.0	0.060847624586092726	0.001
54	0.0	0.035092456845805614	0.001
55	0.0	0.018750303367101373	0.001
56	0.0	0.060819676339278164	0.001
57	0.0	0.05548435519285005	0.001
58	0.0	0.048817939594450376	0.001
59	0.0	0.026324051732753845	0.001
60	0.0	0.03158287335467442	0.001
61	0.0	0.02976218551412247	0.001
62	0.0	0.022310469262785217	0.001
63	0.0	0.035179707861484624	0.001
64	0.0	0.05558303528583899	0.001
65	0.0	0.037370843825984365	0.001
66	0.0	0.04072649522639733	0.001
67	0.0	0.02189393627489357	0.001
68	0.0	0.01668872988505155	0.001
69	0.0	0.05164586193349376	0.001
70	0.0	0.07298860713236255	0.001
71	0.0	0.025085610898525335	0.001
72	0.0	0.07051726984385023	0.001
73	0.0	0.07734288100449635	0.001
74	0.0	0.06845830277539444	0.001
75	0.0	0.03465029608052163	0.001
76	0.0	0.06401528459874102	0.001
77	0.0	0.05252219695242345	0.001
78	0.0	0.04002431939667776	0.001
79	0.0	0.06289903608150299	0.001
80	0.0	0.05338565872247202	0.001
81	0.0	0.01647469570053722	0.001
82	0.0	0.061627100775029676	0.001
83	0.0	0.06171670666090086	0.001
84	0.0	0.0741510128351589	0.001
85	0.0	0.05518275779278243	0.001
86	0.0	0.028907077937050253	0.001
87	0.0	0.04342842216368555	0.001
88	0.0	0.0265983285358549	0.001
89	0.0	0.058032568505539395	0.001
90	0.0	0.027330819245940954	0.001
91	0.0	0.05403845846809044	0.001
92	0.0	0.06812012095380011	0.001
93	0.0	0.047594418143870214	0.001
94	0.0	0.07140967273824539	0.001
95	0.0	0.047952836319681995	0.001
96	0.0	0.05502155016079762	0.001
97	0.0	0.03443099529784034	0.001
98	0.0	0.045149502106320745	0.001
99	0.0	0.05576639194261693	0.001
