SNID	SEARCH_PEAKMJD	REDSHIFT_CMB	REDSHIFT_CMB_ERR
0	0.0	0.022285019609028622	0.001
1	0.0	0.03519671040195141	0.001
2	0.0	0.018016696264354037	0.001
3	0.0	0.05383945870980654	0.001
4	0.0	0.0460731476423033	0.001
5	0.0	0.06749613828883404	0.001
6	0.0	0.0595273935315535	0.001
7	0.0	0.05912691044147378	0.001
8	0.0	0.028026723667452208	0.001
9	0.0	0.05852948746106873	0.001
10	0.0	0.06082636601254429	0.001
11	0.0	0.04085618941019	0.001
12	0.0	0.016452081060549104	0.001
13	0.0	0.04384079832013364	0.001
14	0.0	0.020228710196924914	0.001
15	0.0	0.07452326460479253	0.001
16	0.0	0.03656145837502299	0.001
17	0.0	0.017224537818941697	0.001
18	0.0	0.05376515360197046	0.001
19	0.0	0.015244842387131079	0.001
20	0.0	0.0691462751663961	0.001
21	0.0	0.018519613287847573	0.001
22	0.0	0.044671817175165524	0.001
23	0.0	0.022800276249314015	0.001
24	0.0	0.07331260126742234	0.001
25	0.0	0.02794009960330158	0.001
26	0.0	0.034453182149095284	0.001
27	0.0	0.016298163356650255	0.001
28	0.0	0.015584095537271851	0.001
29	0.0	0.06612651183715093	0.001
30	0.0	0.04801887548473581	0.001
31	0.0	0.015119789666238918	0.001
32	0.0	0.04352586260688664	0.001
33	0.0	0.06058639876908313	0.001
34	0.0	0.05955341522550172	0.001
35	0.0	0.04851727362606444	0.001
36	0.0	0.06509927960445117	0.001
37	0.0	0.020465234302224144	0.001
38	0.0	0.01892438429142847	0.001
39	0.0	0.06837782175734616	0.001
40	0.0	0.05765135937880844	0.001
41	0.0	0.049000460431881075	0.001
42	0.0	0.045021659794674	0.001
43	0.0	0.03721662200292985	0.001
44	0.0	0.038015036203457656	0.001
45	0.0	0.04109107394729438	0.001
46	0.0	0.07990479654443404	0.001
47	0.0	0.03935986639185439	0.001
48	0.0	0.02686767534037611	0.001
49	0.0	0.04020813907207492	0.001
50	0.0	0.01753755452618708	0.001
51	0.0	0.05069495799853761	0.001
52	0.0	0.07689418104678739	0.001
53	0.0	0.05286465437706961	0.001
54	0.0	0.02172205681578184	0.001
55	0.0	0.036209750878398055	0.001
56	0.0	0.02140559587278964	0.001
57	0.0	0.039879518442424045	0.001
58	0.0	0.057966185647764054	0.001
59	0.0	0.021522059335049575	0.001
60	0.0	0.053761015618829094	0.001
61	0.0	0.04211416905821387	0.001
62	0.0	0.02749693045721914	0.001
63	0.0	0.05301887891498012	0.001
