SNID	SEARCH_PEAKMJD	REDSHIFT_CMB	REDSHIFT_CMB_ERR
0	0.0	0.058227249846123146	0.001
1	0.0	0.043183790089586525	0.001
2	0.0	0.03162271808348155	0.001
3	0.0	0.061850857558740875	0.001
4	0.0	0.019091199178182028	0.001
5	0.0	0.060362128724133754	0.001
6	0.0	0.022026841471400244	0.001
7	0.0	0.0437726785222737	0.001
8	0.0	0.026359198607877637	0.001
9	0.0	0.06609888960184776	0.001
10	0.0	0.04569426545689724	0.001
11	0.0	0.0239393781481404	0.001
12	0.0	0.03307701150466603	0.001
13	0.0	0.035422611213619656	0.001
14	0.0	0.07317872970018408	0.001
15	0.0	0.022060578715623967	0.001
16	0.0	0.02347625635409153	0.001
17	0.0	0.030278718781396284	0.001
18	0.0	0.03129252508045201	0.001
19	0.0	0.06554081917496424	0.001
20	0.0	0.06583131150773908	0.001
21	0.0	0.06401952657401903	0.001
22	0.0	0.015273704214543606	0.001
23	0.0	0.02998553090611438	0.001
24	0.0	0.06526451295089897	0.001
25	0.0	0.06575475522902091	0.001
26	0.0	0.042091603350974185	0.001
27	0.0	0.03756221499676431	0.001
28	0.0	0.031366376819751976	0.001
29	0.0	0.07847697634187555	0.001
30	0.0	0.053314745980332943	0.001
31	0.0	0.0546788335917376	0.001
32	0.0	0.056348385524626086	0.001
33	0.0	0.06374436816320095	0.001
34	0.0	0.03591764716508711	0.001
35	0.0	0.048388141842742344	0.001
36	0.0	0.027803716474763616	0.001
37	0.0	0.04813004928990172	0.001
38	0.0	0.06579738750609423	0.001
39	0.0	0.026484303155648776	0.001
40	0.0	0.03517149416599002	0.001
41	0.0	0.03893025000100411	0.001
42	0.0	0.015361688996897133	0.001
43	0.0	0.03677363135846552	0.001
44	0.0	0.07589769933776655	0.001
45	0.0	0.02553259420311648	0.001
46	0.0	0.0430700165114012	0.001
47	0.0	0.06768458598769858	0.001
48	0.0	0.04858793578608582	0.001
49	0.0	0.07929824658924638	0.001
