SNID	SEARCH_PEAKMJD	REDSHIFT_CMB	REDSHIFT_CMB_ERR
0	0.0	0.0167335369627887	0.001
1	0.0	0.06215684866834041	0.001
2	0.0	0.046927576615474004	0.001
3	0.0	0.06830131378433638	0.001
4	0.0	0.06295497027177838	0.001
5	0.0	0.04657801269229826	0.001
6	0.0	0.017834416413097357	0.001
7	0.0	0.0700414527125609	0.001
8	0.0	0.06781761493397498	0.001
9	0.0	0.06466995396426023	0.001
10	0.0	0.07417043874136606	0.001
11	0.0	0.06396214170938966	0.001
12	0.0	0.06025401344170913	0.001
13	0.0	0.028935896519045254	0.001
14	0.0	0.03768846293038884	0.001
15	0.0	0.023380616293946305	0.001
16	0.0	0.057649381739669436	0.001
17	0.0	0.060864363253586504	0.001
18	0.0	0.06220242565140807	0.001
19	0.0	0.02926001095615261	0.001
20	0.0	0.07273812604020573	0.001
21	0.0	0.06696028400239058	0.001
22	0.0	0.04646226068690203	0.001
23	0.0	0.04938896076390685	0.001
24	0.0	0.05861957172086798	0.001
25	0.0	0.020629359920247864	0.001
26	0.0	0.022414591833970827	0.001
27	0.0	0.06868641903564096	0.001
28	0.0	0.045263782135249786	0.001
29	0.0	0.07425103682706952	0.001
30	0.0	0.046051683805503923	0.001
31	0.0	0.06122291176555734	0.001
32	0.0	0.06721812038092226	0.001
33	0.0	0.03756651543863786	0.001
34	0.0	0.05151861127181648	0.001
35	0.0	0.03503177861156345	0.001
36	0.0	0.07632500483395835	0.001
37	0.0	0.055067360888141896	0.001
38	0.0	0.06231871283829918	0.001
39	0.0	0.031690499139563434	0.001
40	0.0	0.016969399608754036	0.001
41	0.0	0.024526906284070348	0.001
42	0.0	0.05141556234002837	0.001
43	0.0	0.056264545646860176	0.001
44	0.0	0.04222818353103041	0.001
45	0.0	0.01861274516752626	0.001
46	0.0	0.0612603043718576	0.001
47	0.0	0.06563443878026447	0.001
48	0.0	0.04141410117889566	0.001
49	0.0	0.03728922377642417	0.001
50	0.0	0.07437400336257959	0.001
51	0.0	0.041238746775802027	0.001
52	0.0	0.06505544212495598	0.001
53	0.0	0.0594611471802468	0.001
54	0.0	0.04641343417411181	0.001
55	0.0	0.056434225090904275	0.001
56	0.0	0.01906898554299652	0.001
57	0.0	0.02772144261226965	0.001
58	0.0	0.07955057804932891	0.001
59	0.0	0.018058021087255422	0.001
60	0.0	0.050582619144300546	0.001
61	0.0	0.02698269531524007	0.001
62	0.0	0.058231208740751654	0.001
63	0.0	0.05007821552005616	0.001
64	0.0	0.05767123300592332	0.001
65	0.0	0.04839024843753494	0.001
66	0.0	0.054464217486703305	0.001
67	0.0	0.031691707175545564	0.001
68	0.0	0.026704813804670297	0.001
69	0.0	0.043693891280685376	0.001
70	0.0	0.07983627871982779	0.001
71	0.0	0.025668798068004733	0.001
72	0.0	0.07190397559447037	0.001
73	0.0	0.0787736786147883	0.001
74	0.0	0.0657271308381553	0.001
75	0.0	0.04335775065632941	0.001
76	0.0	0.054190110651170596	0.001
77	0.0	0.03683158576334777	0.001
78	0.0	0.04721012937679714	0.001
79	0.0	0.03378201029826275	0.001
80	0.0	0.041188594029694506	0.001
81	0.0	0.046954239284675445	0.001
82	0.0	0.05718873147095823	0.001
83	0.0	0.05832395921065903	0.001
84	0.0	0.04938281188018527	0.001
85	0.0	0.04416255897496889	0.001
86	0.0	0.03574552553001732	0.001
87	0.0	0.049058564228219824	0.001
88	0.0	0.027217127092452664	0.001
89	0.0	0.042945419482863054	0.001
90	0.0	0.07186168287767286	0.001
91	0.0	0.030161602156962078	0.001
92	0.0	0.05753563466885689	0.001
93	0.0	0.020059209522159924	0.001
94	0.0	0.02234595130724228	0.001
95	0.0	0.059397519998962534	0.001
96	0.0	0.016929794080151148	0.001
97	0.0	0.020627166239190118	0.001
98	0.0	0.034915721277822304	0.001
99	0.0	0.035985086372615965	0.001
100	0.0	0.04877700450180405	0.001
101	0.0	0.06814242669207088	0.001
102	0.0	0.038681631225719826	0.001
103	0.0	0.03570244051437564	0.001
104	0.0	0.028245050973229553	0.001
105	0.0	0.05394076722107687	0.001
106	0.0	0.0356902877215378	0.001
107	0.0	0.060831439654805544	0.001
108	0.0	0.01588648878613477	0.001
109	0.0	0.04571535668030737	0.001
110	0.0	0.06448855806883208	0.001
111	0.0	0.06730792278578729	0.001
112	0.0	0.03203423967793699	0.001
113	0.0	0.03602598781937599	0.001
114	0.0	0.04014287377559664	0.001
115	0.0	0.07535065714339535	0.001
116	0.0	0.0587700314082376	0.001
117	0.0	0.06764389769197282	0.001
118	0.0	0.025179650755271718	0.001
119	0.0	0.07906211103810963	0.001
120	0.0	0.07211497347748133	0.001
121	0.0	0.016222403466921654	0.001
122	0.0	0.040127785497127456	0.001
123	0.0	0.04757657774842851	0.001
124	0.0	0.02857302572447374	0.001
125	0.0	0.06829067643667275	0.001
126	0.0	0.036415795073374085	0.001
127	0.0	0.04106938923039076	0.001
128	0.0	0.036100182895845254	0.001
129	0.0	0.061327385489141774	0.001
130	0.0	0.024925551368067782	0.001
131	0.0	0.07068240592043676	0.001
132	0.0	0.029655917775810045	0.001
133	0.0	0.049047216767984715	0.001
134	0.0	0.05200586417372113	0.001
135	0.0	0.048907922429950436	0.001
136	0.0	0.015253897839874955	0.001
137	0.0	0.07877164382911804	0.001
138	0.0	0.02773133710369089	0.001
139	0.0	0.06051205434261427	0.001
140	0.0	0.03744238864556697	0.001
141	0.0	0.048117116572348274	0.001
142	0.0	0.02893216589628783	0.001
143	0.0	0.029802160706310477	0.001
144	0.0	0.06131708085191023	0.001
145	0.0	0.06036767709855037	0.001
146	0.0	0.04442008068399611	0.001
147	0.0	0.03021064715281392	0.001
148	0.0	0.05769842527935519	0.001
149	0.0	0.032543434168614604	0.001
150	0.0	0.05553529150103029	0.001
151	0.0	0.05672040458795497	0.001
152	0.0	0.03567547089125368	0.001
153	0.0	0.07667731481768678	0.001
154	0.0	0.05219291938500422	0.001
155	0.0	0.025022779814930965	0.001
156	0.0	0.06303894814312114	0.001
157	0.0	0.07464249749554697	0.001
158	0.0	0.0787860737366749	0.001
159	0.0	0.057486757888685874	0.001
160	0.0	0.049053079891873796	0.001
161	0.0	0.04104186698300641	0.001
162	0.0	0.05867666725947122	0.001
163	0.0	0.025053900374749666	0.001
164	0.0	0.02666155395464128	0.001
165	0.0	0.06040754131666175	0.001
166	0.0	0.06383511347626225	0.001
167	0.0	0.022821140459330598	0.001
168	0.0	0.023995705540036376	0.001
169	0.0	0.04626653810743453	0.001
170	0.0	0.04888817614372922	0.001
171	0.0	0.027131249314709196	0.001
172	0.0	0.07351718774081287	0.001
173	0.0	0.028466185175564523	0.001
174	0.0	0.06992423015590715	0.001
175	0.0	0.055815072997176605	0.001
176	0.0	0.07493405689693794	0.001
177	0.0	0.057075388374039464	0.001
178	0.0	0.016085924952621396	0.001
179	0.0	0.06746619776476079	0.001
180	0.0	0.02591301517291973	0.001
181	0.0	0.025946931989584185	0.001
182	0.0	0.030762357855516592	0.001
183	0.0	0.07258550624330058	0.001
184	0.0	0.05767500814765841	0.001
185	0.0	0.053600095319786295	0.001
186	0.0	0.027261424812372207	0.001
187	0.0	0.07953946682604968	0.001
188	0.0	0.039363446519072115	0.001
189	0.0	0.03604630884723558	0.001
190	0.0	0.03102943556627294	0.001
191	0.0	0.07365858331902625	0.001
192	0.0	0.031525788703995486	0.001
193	0.0	0.017349047502502046	0.001
194	0.0	0.0644080540870709	0.001
195	0.0	0.029359410471113182	0.001
196	0.0	0.05399871148120287	0.001
197	0.0	0.02809106569552472	0.001
198	0.0	0.015614498309768046	0.001
199	0.0	0.05576709616880932	0.001
