SNID	SEARCH_PEAKMJD	REDSHIFT_CMB	REDSHIFT_CMB_ERR
0	0.0	0.04392053775020767	0.001
1	0.0	0.07628213884516122	0.001
2	0.0	0.05752304425424474	0.001
3	0.0	0.02335751160326671	0.001
4	0.0	0.04488747729866073	0.001
5	0.0	0.05679725948037877	0.001
6	0.0	0.02790466805136605	0.001
7	0.0	0.02035672044871479	0.001
8	0.0	0.03483279017239932	0.001
9	0.0	0.034005222274058486	0.001
10	0.0	0.0585088380725958	0.001
11	0.0	0.025159304772313602	0.001
12	0.0	0.06597230387562088	0.001
13	0.0	0.06480399456882846	0.001
14	0.0	0.02563399850909061	0.001
15	0.0	0.05639810437840299	0.001
16	0.0	0.033744716529589686	0.001
17	0.0	0.06784231998734327	0.001
18	0.0	0.016084256112761722	0.001
19	0.0	0.07200855552641253	0.001
20	0.0	0.0434634829089825	0.001
21	0.0	0.06218896828669161	0.001
22	0.0	0.036583794856042295	0.001
23	0.0	0.03320907265347793	0.001
24	0.0	0.03341008074914074	0.001
25	0.0	0.045270784525388866	0.001
26	0.0	0.01775142540949835	0.001
27	0.0	0.0651221574781838	0.001
28	0.0	0.018447994912890137	0.001
29	0.0	0.0576920608131545	0.001
30	0.0	0.045065421341658043	0.001
31	0.0	0.02976551659600181	0.001
32	0.0	0.07621402407474406	0.001
33	0.0	0.04112579163098947	0.001
34	0.0	0.06400712171056537	0.001
35	0.0	0.06598749059653175	0.001
36	0.0	0.07148874302355884	0.001
37	0.0	0.06742865449508867	0.001
38	0.0	0.015332042671652809	0.001
39	0.0	0.07209968999562369	0.001
40	0.0	0.07042532660227382	0.001
41	0.0	0.06721086425890954	0.001
42	0.0	0.06842360046469137	0.001
43	0.0	0.05396084810645157	0.001
44	0.0	0.02446863313335659	0.001
45	0.0	0.059419860986297444	0.001
46	0.0	0.07794315213807779	0.001
47	0.0	0.01569296214196979	0.001
48	0.0	0.07586752213677819	0.001
49	0.0	0.06283640295592227	0.001
50	0.0	0.057467532244307215	0.001
51	0.0	0.05024495080151584	0.001
52	0.0	0.0218515806879329	0.001
53	0.0	0.073839083270932	0.001
54	0.0	0.02671743676143728	0.001
55	0.0	0.07506389475313785	0.001
56	0.0	0.032100041859927424	0.001
57	0.0	0.037653326862421295	0.001
58	0.0	0.03995779660011439	0.001
59	0.0	0.02102415031648671	0.001
60	0.0	0.03179098193700217	0.001
61	0.0	0.07432840353814522	0.001
62	0.0	0.016679782867242608	0.001
63	0.0	0.06589815552766899	0.001
64	0.0	0.06184358286475707	0.001
65	0.0	0.032542063382412716	0.001
66	0.0	0.0673291638033019	0.001
67	0.0	0.06740990125706021	0.001
68	0.0	0.03516545427468299	0.001
69	0.0	0.040832891639163524	0.001
70	0.0	0.07136073075664734	0.001
71	0.0	0.06139094487026487	0.001
72	0.0	0.01870138511110744	0.001
73	0.0	0.03488274701818292	0.001
74	0.0	0.07117020817222162	0.001
75	0.0	0.0494026946338803	0.001
76	0.0	0.042354696876596334	0.001
77	0.0	0.03680528758495591	0.001
78	0.0	0.07247350520557364	0.001
79	0.0	0.03646787728754092	0.001
80	0.0	0.05838566804394384	0.001
81	0.0	0.05759538751181982	0.001
82	0.0	0.0317195428027576	0.001
83	0.0	0.04518402300202522	0.001
84	0.0	0.060101863774208834	0.001
85	0.0	0.031943317300609494	0.001
86	0.0	0.02365363819633381	0.001
87	0.0	0.04596399226697675	0.001
88	0.0	0.0158354425993682	0.001
89	0.0	0.06437936869095931	0.001
90	0.0	0.04975422201887298	0.001
91	0.0	0.05829533506913166	0.001
92	0.0	0.06459078387825129	0.001
93	0.0	0.03596685024569266	0.001
94	0.0	0.04474247712869926	0.001
95	0.0	0.0794689618444131	0.001
96	0.0	0.05090046780529419	0.001
97	0.0	0.018692995478053764	0.001
98	0.0	0.04369900535700599	0.001
99	0.0	0.025437816298286432	0.001
