SNID	SEARCH_PEAKMJD	REDSHIFT_CMB	REDSHIFT_CMB_ERR
0	0.0	0.07323899020684087	0.001
1	0.0	0.03916411540979045	0.001
2	0.0	0.048593121275867804	0.001
3	0.0	0.020516581727719023	0.001
4	0.0	0.02662642100700829	0.001
5	0.0	0.048405851409340096	0.001
6	0.0	0.02143117525741206	0.001
7	0.0	0.07572298436703315	0.001
8	0.0	0.02095259645597946	0.001
9	0.0	0.06187855422711884	0.001
10	0.0	0.07261216387931767	0.001
11	0.0	0.06900382450013975	0.001
12	0.0	0.02204473203961149	0.001
13	0.0	0.03510230237572976	0.001
14	0.0	0.04980971294200572	0.001
15	0.0	0.03930204108942549	0.001
16	0.0	0.036116586150017595	0.001
17	0.0	0.04950448842455835	0.001
18	0.0	0.03635216987518629	0.001
19	0.0	0.05240602413672982	0.001
20	0.0	0.04771566775525205	0.001
21	0.0	0.03210760051077251	0.001
22	0.0	0.03103934135760664	0.001
23	0.0	0.02292902530541944	0.001
24	0.0	0.0641818410138886	0.001
25	0.0	0.036181094831441066	0.001
26	0.0	0.04124188797515445	0.001
27	0.0	0.03579411726800398	0.001
28	0.0	0.04982836453859948	0.001
29	0.0	0.022356343483740215	0.001
30	0.0	0.022826838534972936	0.001
31	0.0	0.057099428653777075	0.001
32	0.0	0.0772367678697983	0.001
33	0.0	0.0575636165638518	0.001
34	0.0	0.028710307100280497	0.001
35	0.0	0.018475016420762033	0.001
36	0.0	0.07191444549092631	0.001
37	0.0	0.07108678656745962	0.001
38	0.0	0.05185934106639819	0.001
39	0.0	0.046471096866422604	0.001
40	0.0	0.02373580203396929	0.001
41	0.0	0.04299481972238741	0.001
42	0.0	0.031446606436928246	0.001
43	0.0	0.05243066847221318	0.001
44	0.0	0.031662776887082376	0.001
45	0.0	0.0417231655792418	0.001
46	0.0	0.05728854539919028	0.001
47	0.0	0.031161536102563416	0.001
48	0.0	0.02793877898041192	0.001
49	0.0	0.07232870384561829	0.001
50	0.0	0.0150480504433925	0.001
51	0.0	0.0697133694456525	0.001
52	0.0	0.034332578209433764	0.001
53	0.0	0.026155974641083317	0.001
