SNID	SEARCH_PEAKMJD	REDSHIFT_CMB	REDSHIFT_CMB_ERR
0	0.0	0.020281478485506262	0.001
1	0.0	0.03961526022212192	0.001
2	0.0	0.06487469913499151	0.001
3	0.0	0.0740557937131652	0.001
4	0.0	0.018122191332658077	0.001
5	0.0	0.060985872310283004	0.001
6	0.0	0.024004247515907965	0.001
7	0.0	0.023985658921435442	0.001
8	0.0	0.05099890385756957	0.001
9	0.0	0.05441228342474729	0.001
10	0.0	0.024756215312688463	0.001
11	0.0	0.06865454538207182	0.001
12	0.0	0.01649412726463468	0.001
13	0.0	0.017381895641887277	0.001
14	0.0	0.036485387723331486	0.001
15	0.0	0.016107251322284792	0.001
16	0.0	0.04363573757141893	0.001
17	0.0	0.04728637108416127	0.001
18	0.0	0.06189467732131222	0.001
19	0.0	0.04482667202275211	0.001
