SNID	SEARCH_PEAKMJD	REDSHIFT_CMB	REDSHIFT_CMB_ERR
0	0.0	0.0594568477581523	0.001
1	0.0	0.016962050543380014	0.001
2	0.0	0.05971438373371406	0.001
3	0.0	0.031890870855766265	0.001
4	0.0	0.0731963488580829	0.001
5	0.0	0.04055274413047247	0.001
6	0.0	0.03111868569708944	0.001
7	0.0	0.016320654614938486	0.001
8	0.0	0.030026757241890252	0.001
9	0.0	0.02662211879682966	0.001
10	0.0	0.07397787897952529	0.001
11	0.0	0.024706454529191596	0.001
12	0.0	0.029369214443975576	0.001
13	0.0	0.061533357822780785	0.001
14	0.0	0.03340432535112254	0.001
15	0.0	0.05022116493723505	0.001
16	0.0	0.050934155210433985	0.001
17	0.0	0.025048701742918213	0.001
18	0.0	0.04825612396077679	0.001
19	0.0	0.020534382146974485	0.001
20	0.0	0.06580112991891829	0.001
21	0.0	0.0499725147731535	0.001
22	0.0	0.05915814968385912	0.001
23	0.0	0.04958342596228817	0.001
24	0.0	0.05153489410788216	0.001
25	0.0	0.049427345406149174	0.001
26	0.0	0.044365952221337795	0.001
27	0.0	0.07958762304050626	0.001
28	0.0	0.048708211404260245	0.001
29	0.0	0.017633376362640653	0.001
30	0.0	0.047506216845032534	0.001
31	0.0	0.06222537225367818	0.001
32	0.0	0.021305452027021946	0.001
33	0.0	0.039117862713768034	0.001
34	0.0	0.07421884983929083	0.001
35	0.0	0.029448856234578956	0.001
36	0.0	0.05472759836793473	0.001
37	0.0	0.028565818373066192	0.001
38	0.0	0.03934709521068365	0.001
39	0.0	0.05243022955801569	0.001
40	0.0	0.049938072713444394	0.001
41	0.0	0.024562455874056727	0.001
42	0.0	0.05704808233167747	0.001
43	0.0	0.016535965672556757	0.001
44	0.0	0.05538546797768732	0.001
45	0.0	0.043602021410267255	0.001
46	0.0	0.03360699584085092	0.001
47	0.0	0.06385429528561849	0.001
48	0.0	0.05066029233563566	0.001
49	0.0	0.06907092876226523	0.001
50	0.0	0.06062167042135335	0.001
51	0.0	0.03651934910879431	0.001
52	0.0	0.055153312103039996	0.001
53	0.0	0.030626860876152535	0.001
54	0.0	0.029980776301527068	0.001
55	0.0	0.04901428974522672	0.001
56	0.0	0.037893251222310284	0.001
57	0.0	0.03106694947314453	0.001
58	0.0	0.01794278812409337	0.001
59	0.0	0.05924328000549776	0.001
60	0.0	0.052580538609645414	0.001
61	0.0	0.03207015186041066	0.001
62	0.0	0.03147310304649335	0.001
63	0.0	0.018491795229000865	0.001
64	0.0	0.01611629922638305	0.001
65	0.0	0.019369677072178487	0.001
66	0.0	0.024915154667959863	0.001
67	0.0	0.06927857990086854	0.001
68	0.0	0.07830074622792985	0.001
69	0.0	0.018031915437424943	0.001
70	0.0	0.036144163504096806	0.001
71	0.0	0.034228339141128224	0.001
72	0.0	0.020776432953755704	0.001
73	0.0	0.02136642228465941	0.001
74	0.0	0.025711183592463955	0.001
75	0.0	0.0180744069026198	0.001
76	0.0	0.049440491264901465	0.001
77	0.0	0.06246621981310509	0.001
78	0.0	0.03897984049736759	0.001
79	0.0	0.03746039872565955	0.001
80	0.0	0.07341830954607051	0.001
81	0.0	0.05327530248011716	0.001
82	0.0	0.019881593705097497	0.001
83	0.0	0.07867386337036436	0.001
84	0.0	0.07822228132197688	0.001
85	0.0	0.016675110550995263	0.001
86	0.0	0.04697874425736048	0.001
87	0.0	0.0371286257548116	0.001
88	0.0	0.048939288097428056	0.001
89	0.0	0.040926427986182096	0.001
90	0.0	0.07973796487514091	0.001
91	0.0	0.06893357112380089	0.001
92	0.0	0.06254512209735828	0.001
93	0.0	0.07784453517755305	0.001
94	0.0	0.0513919244110815	0.001
95	0.0	0.05720871861750927	0.001
96	0.0	0.0763967736572222	0.001
97	0.0	0.03879208051621054	0.001
98	0.0	0.021578226537169957	0.001
99	0.0	0.07265626718870927	0.001
100	0.0	0.02585231135864413	0.001
101	0.0	0.03504708778147187	0.001
102	0.0	0.05406448642009671	0.001
103	0.0	0.021485426980493192	0.001
104	0.0	0.02125379018792728	0.001
105	0.0	0.032154262305458814	0.001
106	0.0	0.030612977545092353	0.001
107	0.0	0.04862876590796468	0.001
108	0.0	0.042055439036838886	0.001
109	0.0	0.061377151916403166	0.001
110	0.0	0.07612394300278749	0.001
111	0.0	0.05358118097465606	0.001
112	0.0	0.040975944074465726	0.001
113	0.0	0.019371284440364463	0.001
114	0.0	0.0631067335555114	0.001
115	0.0	0.06111560186521498	0.001
116	0.0	0.029150160923477116	0.001
117	0.0	0.025148438607375246	0.001
118	0.0	0.05525542023462457	0.001
119	0.0	0.03953256249024682	0.001
120	0.0	0.02807518447626172	0.001
121	0.0	0.05998051780297283	0.001
122	0.0	0.0729196620119503	0.001
123	0.0	0.018153827398912116	0.001
124	0.0	0.061869290441365216	0.001
125	0.0	0.05783675656489781	0.001
126	0.0	0.05306222888580999	0.001
127	0.0	0.03355173941488425	0.001
128	0.0	0.06595481845960835	0.001
129	0.0	0.0600241704236653	0.001
130	0.0	0.07393050540741913	0.001
131	0.0	0.043569515788552685	0.001
132	0.0	0.05430727671991026	0.001
133	0.0	0.06313492551124834	0.001
134	0.0	0.021237676434488612	0.001
135	0.0	0.05416947022366198	0.001
136	0.0	0.029548656217845862	0.001
137	0.0	0.03921973316138297	0.001
138	0.0	0.05012399256719087	0.001
139	0.0	0.062432930828153536	0.001
140	0.0	0.020013234433611016	0.001
141	0.0	0.031436641160011033	0.001
142	0.0	0.06743744238942251	0.001
143	0.0	0.01868189266400366	0.001
144	0.0	0.07318715081633026	0.001
145	0.0	0.07139098854416356	0.001
146	0.0	0.07214658648057702	0.001
147	0.0	0.030676439893716746	0.001
148	0.0	0.03580294929576874	0.001
149	0.0	0.05404881473753234	0.001
150	0.0	0.06328503307707886	0.001
151	0.0	0.052569768325070314	0.001
152	0.0	0.033904876749694654	0.001
153	0.0	0.06485033129302452	0.001
154	0.0	0.04282000033178869	0.001
155	0.0	0.07918944399258207	0.001
156	0.0	0.02489284027239507	0.001
157	0.0	0.07222473794700635	0.001
158	0.0	0.025603105069569802	0.001
159	0.0	0.04478648112347447	0.001
160	0.0	0.059454971725898635	0.001
161	0.0	0.05755038434820505	0.001
162	0.0	0.0710121654724177	0.001
163	0.0	0.023499540228456108	0.001
164	0.0	0.03291543382283506	0.001
165	0.0	0.05525558420162457	0.001
166	0.0	0.028780598537018517	0.001
167	0.0	0.052037298434028316	0.001
168	0.0	0.042356472441377926	0.001
169	0.0	0.07319511223528762	0.001
170	0.0	0.07802499176783922	0.001
171	0.0	0.07713946354099505	0.001
172	0.0	0.04606466170158187	0.001
173	0.0	0.0336218086844927	0.001
174	0.0	0.03477650729412983	0.001
175	0.0	0.01562533072458541	0.001
176	0.0	0.030037707095666763	0.001
177	0.0	0.02972743421676226	0.001
178	0.0	0.04502937833200172	0.001
179	0.0	0.03916541859740377	0.001
180	0.0	0.07197909624573018	0.001
181	0.0	0.07646155966916553	0.001
182	0.0	0.03205306490880755	0.001
183	0.0	0.037782699947269335	0.001
184	0.0	0.01628449632610128	0.001
185	0.0	0.019196677687339233	0.001
186	0.0	0.04458907721439429	0.001
187	0.0	0.06691671395270284	0.001
188	0.0	0.049109709744689034	0.001
189	0.0	0.05578659789742251	0.001
190	0.0	0.06781550611131604	0.001
191	0.0	0.06489368223928844	0.001
192	0.0	0.020485174212196675	0.001
193	0.0	0.03595686843719456	0.001
194	0.0	0.06297318249339229	0.001
195	0.0	0.02001655668376501	0.001
196	0.0	0.017007530096444567	0.001
197	0.0	0.02678941594184721	0.001
198	0.0	0.0729119899082829	0.001
199	0.0	0.07493793063185958	0.001
