SNID	SEARCH_PEAKMJD	REDSHIFT_CMB	REDSHIFT_CMB_ERR
0	0.0	0.03490916737107984	0.001
1	0.0	0.06669219765006013	0.001
2	0.0	0.05167994152680993	0.001
3	0.0	0.016798452890165246	0.001
4	0.0	0.06931612644015936	0.001
5	0.0	0.04176802785872706	0.001
6	0.0	0.055605543639074204	0.001
7	0.0	0.07138833163838663	0.001
8	0.0	0.04751726002712788	0.001
9	0.0	0.05383402362629173	0.001
10	0.0	0.026459868267010012	0.001
11	0.0	0.021503920414852135	0.001
12	0.0	0.028364381734468494	0.001
13	0.0	0.0550049281072177	0.001
14	0.0	0.07487733636712793	0.001
15	0.0	0.07715076454708555	0.001
16	0.0	0.06416710900647676	0.001
17	0.0	0.04203892120428916	0.001
18	0.0	0.015180343943409566	0.001
19	0.0	0.017001221339428725	0.001
20	0.0	0.04031333066200668	0.001
21	0.0	0.021269377564272995	0.001
22	0.0	0.05593547965373867	0.001
23	0.0	0.06707771824231812	0.001
24	0.0	0.0552101278863176	0.001
25	0.0	0.06493754623461545	0.001
26	0.0	0.04237347528694499	0.001
27	0.0	0.03112140425444705	0.001
28	0.0	0.06931552427062174	0.001
29	0.0	0.05729744716264643	0.001
30	0.0	0.07125946922975153	0.001
31	0.0	0.03892975069226195	0.001
32	0.0	0.0723051807456275	0.001
33	0.0	0.01958311009923199	0.001
34	0.0	0.06694490077190501	0.001
35	0.0	0.0656099779457063	0.001
36	0.0	0.06977014364494677	0.001
37	0.0	0.04265775157620802	0.001
38	0.0	0.052612050598742154	0.001
39	0.0	0.02224776120815962	0.001
40	0.0	0.030598992610768976	0.001
41	0.0	0.016495778247494743	0.001
42	0.0	0.057652756747303385	0.001
43	0.0	0.04473132244834871	0.001
44	0.0	0.03906393546691155	0.001
45	0.0	0.04993315372361239	0.001
46	0.0	0.035305558895440556	0.001
47	0.0	0.0505138257069298	0.001
48	0.0	0.043695632673009216	0.001
49	0.0	0.07881499370940873	0.001
50	0.0	0.049533674677078615	0.001
51	0.0	0.05792331678654354	0.001
52	0.0	0.016170383617043316	0.001
53	0.0	0.03542544170294832	0.001
54	0.0	0.05783315061698046	0.001
55	0.0	0.04345952549860157	0.001
56	0.0	0.06742648852335462	0.001
57	0.0	0.02140049421513348	0.001
58	0.0	0.03824546960617625	0.001
59	0.0	0.06531901145705701	0.001
60	0.0	0.04208720531593013	0.001
61	0.0	0.04136664061150573	0.001
62	0.0	0.07990165961773346	0.001
63	0.0	0.07220863392244109	0.001
64	0.0	0.029754167159285853	0.001
65	0.0	0.04815847832248761	0.001
66	0.0	0.044515799597433986	0.001
67	0.0	0.05307009357988442	0.001
68	0.0	0.03962952290288823	0.001
69	0.0	0.07170256546860759	0.001
70	0.0	0.06904835652359465	0.001
71	0.0	0.04097585021488108	0.001
72	0.0	0.04563586238152574	0.001
73	0.0	0.05783765828054933	0.001
74	0.0	0.058423509077835056	0.001
75	0.0	0.06115235292999851	0.001
76	0.0	0.055603521737295006	0.001
77	0.0	0.031243068479532156	0.001
78	0.0	0.018902440946742368	0.001
79	0.0	0.02755342152550249	0.001
80	0.0	0.07936630044401238	0.001
81	0.0	0.04281317660206609	0.001
82	0.0	0.04566302095657146	0.001
83	0.0	0.047242485216005665	0.001
84	0.0	0.01872174536077352	0.001
85	0.0	0.07726508991619253	0.001
86	0.0	0.07752229596300539	0.001
87	0.0	0.07642506086131526	0.001
88	0.0	0.07904675539490748	0.001
89	0.0	0.0706959004348045	0.001
90	0.0	0.06930095927166746	0.001
91	0.0	0.02462715169361797	0.001
92	0.0	0.0243494857430909	0.001
93	0.0	0.04155903618427138	0.001
94	0.0	0.06616714051548529	0.001
95	0.0	0.0790413026966129	0.001
96	0.0	0.026303728233114734	0.001
97	0.0	0.01803349975469913	0.001
98	0.0	0.034493931992439844	0.001
99	0.0	0.03245430465844906	0.001
100	0.0	0.07862994001545737	0.001
101	0.0	0.041002494018324266	0.001
102	0.0	0.027929200596342813	0.001
103	0.0	0.06762276285237022	0.001
104	0.0	0.0661319325586881	0.001
105	0.0	0.054208491104173175	0.001
106	0.0	0.016876783018179208	0.001
107	0.0	0.019375924656763268	0.001
108	0.0	0.022006508105483998	0.001
109	0.0	0.05118444655953033	0.001
110	0.0	0.019245711856892205	0.001
111	0.0	0.07540601823309563	0.001
112	0.0	0.038364398115270065	0.001
113	0.0	0.06087128958290983	0.001
114	0.0	0.040268692299676216	0.001
115	0.0	0.043030736126614275	0.001
116	0.0	0.021431073947404365	0.001
117	0.0	0.035061551397077576	0.001
118	0.0	0.020028378394632226	0.001
119	0.0	0.0745238482895665	0.001
120	0.0	0.03696841945045665	0.001
121	0.0	0.030384787343778384	0.001
122	0.0	0.03324664050192753	0.001
123	0.0	0.06108839459261374	0.001
124	0.0	0.048162290709834535	0.001
125	0.0	0.024028436889386398	0.001
126	0.0	0.06105086920789734	0.001
127	0.0	0.05772013402664972	0.001
128	0.0	0.044302917976065254	0.001
129	0.0	0.03545881827468304	0.001
130	0.0	0.027217841825602666	0.001
131	0.0	0.030228704949708127	0.001
132	0.0	0.05139115494948108	0.001
133	0.0	0.04375521440223541	0.001
134	0.0	0.03712120797179391	0.001
135	0.0	0.055294623632907214	0.001
136	0.0	0.07076266188049435	0.001
137	0.0	0.026481289873160573	0.001
138	0.0	0.04359283357216766	0.001
139	0.0	0.07991035333945432	0.001
140	0.0	0.024139486810311826	0.001
141	0.0	0.02051503090626235	0.001
142	0.0	0.0389080525174408	0.001
143	0.0	0.0711210494234922	0.001
144	0.0	0.04458905737446339	0.001
145	0.0	0.02907335536265137	0.001
146	0.0	0.0211697161417829	0.001
147	0.0	0.0787684286898703	0.001
148	0.0	0.031053091656407482	0.001
149	0.0	0.035894253659845	0.001
150	0.0	0.022221394563033375	0.001
151	0.0	0.04869742967357925	0.001
152	0.0	0.04098648634873728	0.001
153	0.0	0.049085667434318137	0.001
154	0.0	0.03191610155405651	0.001
155	0.0	0.07069146785552954	0.001
156	0.0	0.021923691799008282	0.001
157	0.0	0.07884327120852387	0.001
158	0.0	0.05099462203723376	0.001
159	0.0	0.07040770484314543	0.001
160	0.0	0.044950869267898624	0.001
161	0.0	0.06418446483591789	0.001
162	0.0	0.02283056179017491	0.001
163	0.0	0.07033444318829893	0.001
164	0.0	0.048386009294667735	0.001
165	0.0	0.07495616144827494	0.001
166	0.0	0.048506988616563676	0.001
167	0.0	0.07839079447673754	0.001
168	0.0	0.0565504219778687	0.001
169	0.0	0.05411735496977676	0.001
170	0.0	0.06106046897987749	0.001
171	0.0	0.030681788301226774	0.001
172	0.0	0.029601382347855545	0.001
173	0.0	0.04862270660894384	0.001
174	0.0	0.02521798906269109	0.001
175	0.0	0.04011974570138764	0.001
176	0.0	0.05947299148605137	0.001
177	0.0	0.029598398915627704	0.001
178	0.0	0.025733879111928065	0.001
179	0.0	0.04164812946405459	0.001
180	0.0	0.06701695259030226	0.001
181	0.0	0.018932992331817416	0.001
182	0.0	0.024633207652531224	0.001
183	0.0	0.06714006626382972	0.001
184	0.0	0.02103506252122335	0.001
185	0.0	0.02750264834308519	0.001
186	0.0	0.024891963785709466	0.001
187	0.0	0.019046629111517503	0.001
188	0.0	0.06865518233348611	0.001
189	0.0	0.04319864559567206	0.001
190	0.0	0.052864032452577	0.001
191	0.0	0.06336145268552598	0.001
192	0.0	0.01871409895204848	0.001
193	0.0	0.03245584318250454	0.001
194	0.0	0.06758225222308972	0.001
195	0.0	0.019252334292757294	0.001
196	0.0	0.062034578930025015	0.001
197	0.0	0.015306648237586002	0.001
198	0.0	0.03859356498762216	0.001
199	0.0	0.06937344924950412	0.001
