SNID	SEARCH_PEAKMJD	REDSHIFT_CMB	REDSHIFT_CMB_ERR
0	0.0	0.04040283336348471	0.001
1	0.0	0.05537108875795311	0.001
2	0.0	0.04077817935372248	0.001
3	0.0	0.05097619175820386	0.001
4	0.0	0.06723758821646647	0.001
5	0.0	0.04924932172638743	0.001
6	0.0	0.026514530379023172	0.001
7	0.0	0.06239725816511331	0.001
8	0.0	0.07161595560591572	0.001
9	0.0	0.0647987251735087	0.001
10	0.0	0.03975212099356272	0.001
11	0.0	0.01881601529316622	0.001
12	0.0	0.027564131438850725	0.001
13	0.0	0.07464245708881263	0.001
14	0.0	0.020815882812184643	0.001
15	0.0	0.015754500185893753	0.001
16	0.0	0.07871352600398028	0.001
17	0.0	0.0749043608351371	0.001
18	0.0	0.03955581001730551	0.001
19	0.0	0.05595228888168564	0.001
20	0.0	0.04848324017823701	0.001
21	0.0	0.06232702242054786	0.001
22	0.0	0.02903123440318369	0.001
23	0.0	0.03057322628240585	0.001
24	0.0	0.06934272893206947	0.001
25	0.0	0.052750400183611726	0.001
26	0.0	0.07670910970093156	0.001
27	0.0	0.07325216896732566	0.001
28	0.0	0.04370448566536958	0.001
29	0.0	0.062354297288225	0.001
30	0.0	0.03419046501333799	0.001
31	0.0	0.07910784639085153	0.001
32	0.0	0.0687328501705031	0.001
33	0.0	0.06102776874519908	0.001
34	0.0	0.02301004943653245	0.001
35	0.0	0.03868868698910807	0.001
36	0.0	0.02637142360257875	0.001
37	0.0	0.05562360014237019	0.001
38	0.0	0.021482616787072806	0.001
39	0.0	0.06102074919283076	0.001
40	0.0	0.06384437639754958	0.001
41	0.0	0.05666338490220279	0.001
42	0.0	0.06859939331132342	0.001
43	0.0	0.03421256121465473	0.001
44	0.0	0.07055453907682072	0.001
45	0.0	0.052387301596474194	0.001
46	0.0	0.03832851341761952	0.001
47	0.0	0.01785332817179209	0.001
48	0.0	0.07664669067088813	0.001
49	0.0	0.05425173230697527	0.001
50	0.0	0.07818385495041606	0.001
51	0.0	0.039681084083246214	0.001
52	0.0	0.058664539883422	0.001
53	0.0	0.04291815251680856	0.001
54	0.0	0.03211551253571364	0.001
55	0.0	0.03042326364426735	0.001
56	0.0	0.024857805140457264	0.001
57	0.0	0.05227468991766032	0.001
58	0.0	0.033028528750837435	0.001
59	0.0	0.04011238484261151	0.001
60	0.0	0.05323405439225673	0.001
61	0.0	0.024927388649788024	0.001
62	0.0	0.0506949073074822	0.001
63	0.0	0.05111221104891851	0.001
64	0.0	0.049783151879387505	0.001
65	0.0	0.05919924813297025	0.001
66	0.0	0.037626445526806704	0.001
67	0.0	0.06613106800622567	0.001
68	0.0	0.05769402707854345	0.001
69	0.0	0.037711359955542575	0.001
70	0.0	0.07887391564125958	0.001
71	0.0	0.03241754375801534	0.001
72	0.0	0.059775999063663834	0.001
73	0.0	0.04092900017432812	0.001
74	0.0	0.0469535914822499	0.001
75	0.0	0.033948476482878284	0.001
76	0.0	0.03260671210243633	0.001
77	0.0	0.04858279599252233	0.001
78	0.0	0.01854049030959681	0.001
79	0.0	0.03715438090417343	0.001
80	0.0	0.0795695767108027	0.001
81	0.0	0.03827261545697887	0.001
82	0.0	0.027928663178194216	0.001
83	0.0	0.019089664441281795	0.001
84	0.0	0.0418397174210076	0.001
85	0.0	0.0374007688289997	0.001
86	0.0	0.03166371460356053	0.001
87	0.0	0.07289168081009467	0.001
88	0.0	0.03456309458139874	0.001
89	0.0	0.055044761099554605	0.001
90	0.0	0.044203765800291867	0.001
91	0.0	0.04561720017231913	0.001
92	0.0	0.062493368204227115	0.001
93	0.0	0.03350012447114052	0.001
94	0.0	0.05761527080559905	0.001
95	0.0	0.037428587399418525	0.001
96	0.0	0.052245585212540774	0.001
97	0.0	0.07868872445694296	0.001
98	0.0	0.01910241891677749	0.001
99	0.0	0.033646488528907094	0.001
100	0.0	0.056900438550615565	0.001
101	0.0	0.03821463445564771	0.001
102	0.0	0.0512116035745888	0.001
103	0.0	0.042660643572103696	0.001
104	0.0	0.03891415915782112	0.001
105	0.0	0.07315721899751387	0.001
106	0.0	0.022024543380084787	0.001
107	0.0	0.03884600800109113	0.001
108	0.0	0.041896058973049516	0.001
109	0.0	0.06972148508228607	0.001
110	0.0	0.054910023503989616	0.001
111	0.0	0.07800295401260371	0.001
112	0.0	0.02100854170699449	0.001
113	0.0	0.017361100563261518	0.001
114	0.0	0.06264018473658228	0.001
115	0.0	0.057047504695181266	0.001
116	0.0	0.06170810090835602	0.001
117	0.0	0.03703846383730384	0.001
118	0.0	0.04211697789280372	0.001
119	0.0	0.06368661651605217	0.001
120	0.0	0.03596304210423122	0.001
121	0.0	0.06076360010543575	0.001
122	0.0	0.054943689974299506	0.001
123	0.0	0.043110135793622786	0.001
124	0.0	0.03034876939150901	0.001
125	0.0	0.02957559329355959	0.001
126	0.0	0.019831035213030503	0.001
127	0.0	0.024226560786007125	0.001
128	0.0	0.04491338044445791	0.001
129	0.0	0.02790978185078105	0.001
130	0.0	0.06651673541487588	0.001
131	0.0	0.03714727928118412	0.001
132	0.0	0.050563122948125226	0.001
133	0.0	0.07986382546741562	0.001
134	0.0	0.05621812521630149	0.001
135	0.0	0.048998462085444464	0.001
136	0.0	0.06013102766730037	0.001
137	0.0	0.06881007009210782	0.001
138	0.0	0.06629007073008611	0.001
139	0.0	0.05344178182669941	0.001
140	0.0	0.06708018423199463	0.001
141	0.0	0.023807925585942177	0.001
142	0.0	0.07923719144942218	0.001
143	0.0	0.025968762656328453	0.001
144	0.0	0.049764022163370995	0.001
145	0.0	0.02190940065306929	0.001
146	0.0	0.05791786066569466	0.001
147	0.0	0.01657488155718875	0.001
148	0.0	0.04285531105124668	0.001
149	0.0	0.07239334054021429	0.001
150	0.0	0.06060471049429297	0.001
151	0.0	0.05435228087182233	0.001
152	0.0	0.047053292867428764	0.001
153	0.0	0.0256855033243603	0.001
154	0.0	0.06556635239762618	0.001
155	0.0	0.06723236723780526	0.001
156	0.0	0.05695828314227725	0.001
157	0.0	0.015568882626358043	0.001
158	0.0	0.01773464279321641	0.001
159	0.0	0.06760572097373123	0.001
160	0.0	0.04454020544900364	0.001
161	0.0	0.07707775319450323	0.001
162	0.0	0.04656160105295763	0.001
163	0.0	0.07218115057276075	0.001
164	0.0	0.03636457032552928	0.001
165	0.0	0.047043893307498946	0.001
166	0.0	0.04020936004251641	0.001
167	0.0	0.044346127869117895	0.001
168	0.0	0.06976519575153844	0.001
169	0.0	0.05887580555586913	0.001
170	0.0	0.07868586698195297	0.001
171	0.0	0.03831583056741539	0.001
172	0.0	0.018791358819157753	0.001
173	0.0	0.042711372126924996	0.001
174	0.0	0.0670846713805496	0.001
175	0.0	0.04628566684509665	0.001
176	0.0	0.07208934443078965	0.001
177	0.0	0.032574263214992794	0.001
178	0.0	0.03444765403383866	0.001
179	0.0	0.02895261188070923	0.001
180	0.0	0.06640340534941473	0.001
181	0.0	0.05188803877145539	0.001
182	0.0	0.0799240375892398	0.001
183	0.0	0.07336443277661864	0.001
184	0.0	0.06895634808990184	0.001
185	0.0	0.040892870218060554	0.001
186	0.0	0.06683867122759123	0.001
187	0.0	0.06813238755074351	0.001
188	0.0	0.07837749320521159	0.001
189	0.0	0.01681595783655743	0.001
190	0.0	0.06944848701791728	0.001
191	0.0	0.07937112241726658	0.001
192	0.0	0.022192513027943974	0.001
193	0.0	0.0688156800301197	0.001
194	0.0	0.039864766669522905	0.001
195	0.0	0.06770014910007409	0.001
196	0.0	0.07670705604321847	0.001
197	0.0	0.06484798355883835	0.001
198	0.0	0.01579445379207943	0.001
199	0.0	0.043054395970663795	0.001
