SNID	SEARCH_PEAKMJD	REDSHIFT_CMB	REDSHIFT_CMB_ERR
0	0.0	0.0733659408592586	0.001
1	0.0	0.04723892387037544	0.001
2	0.0	0.066530803366532	0.001
3	0.0	0.06595258871123702	0.001
4	0.0	0.023090530530169632	0.001
5	0.0	0.028056800153568845	0.001
6	0.0	0.05068556197629141	0.001
7	0.0	0.04862056933932936	0.001
8	0.0	0.032914125976448896	0.001
9	0.0	0.059478046574728924	0.001
10	0.0	0.06138401760040254	0.001
11	0.0	0.036500299119361715	0.001
12	0.0	0.01647129785388457	0.001
13	0.0	0.015955306203629255	0.001
14	0.0	0.03229198792904235	0.001
15	0.0	0.03930987530728575	0.001
16	0.0	0.022500685333279806	0.001
17	0.0	0.04976955656196655	0.001
18	0.0	0.06885423733316423	0.001
19	0.0	0.04468995248690538	0.001
