SNID	SEARCH_PEAKMJD	REDSHIFT_CMB	REDSHIFT_CMB_ERR
0	0.0	0.045052866265976155	0.001
1	0.0	0.05033445560774352	0.001
2	0.0	0.048736515991197084	0.001
3	0.0	0.07201563245939252	0.001
4	0.0	0.07960562440775211	0.001
5	0.0	0.030174999385942067	0.001
6	0.0	0.04851811434083666	0.001
7	0.0	0.02783553890109834	0.001
8	0.0	0.0794190634344913	0.001
9	0.0	0.01815316488881494	0.001
10	0.0	0.021860623265695482	0.001
11	0.0	0.056205229029272594	0.001
12	0.0	0.06054577841186778	0.001
13	0.0	0.05115692634042819	0.001
14	0.0	0.04277771030245564	0.001
15	0.0	0.0677380626776429	0.001
16	0.0	0.047861485071123075	0.001
17	0.0	0.057150090805008574	0.001
18	0.0	0.05505495754642959	0.001
19	0.0	0.04779854505691369	0.001
20	0.0	0.054098585419338895	0.001
21	0.0	0.04737881962278356	0.001
22	0.0	0.020503019404691465	0.001
23	0.0	0.048793860200081016	0.001
24	0.0	0.05264982836881128	0.001
25	0.0	0.07083385716398177	0.001
26	0.0	0.07391314154180534	0.001
27	0.0	0.029442463634306176	0.001
28	0.0	0.05645439209966901	0.001
29	0.0	0.06452638262273822	0.001
30	0.0	0.02020126256432508	0.001
31	0.0	0.044421485569672285	0.001
32	0.0	0.03575169444005554	0.001
33	0.0	0.04690264977902487	0.001
34	0.0	0.05101198807914711	0.001
35	0.0	0.06993442491449674	0.001
36	0.0	0.03883131850876864	0.001
37	0.0	0.042498418341690186	0.001
38	0.0	0.06181530790275597	0.001
39	0.0	0.05464202207794789	0.001
40	0.0	0.05594617756708616	0.001
41	0.0	0.01695414654122743	0.001
42	0.0	0.07039036171521731	0.001
43	0.0	0.07408241863050416	0.001
44	0.0	0.024152505590516193	0.001
45	0.0	0.040151565295556545	0.001
46	0.0	0.07754331604645001	0.001
47	0.0	0.05429139605127823	0.001
48	0.0	0.07622912172740731	0.001
49	0.0	0.022268163113302635	0.001
50	0.0	0.0729537261243969	0.001
51	0.0	0.024871131589225264	0.001
52	0.0	0.07583900485098063	0.001
53	0.0	0.02663278757797591	0.001
54	0.0	0.029285801022211972	0.001
55	0.0	0.04693064604307299	0.001
56	0.0	0.026562941962169684	0.001
57	0.0	0.07196695577914956	0.001
58	0.0	0.06932825453446691	0.001
59	0.0	0.04997521848115879	0.001
60	0.0	0.07312827223436855	0.001
61	0.0	0.06242347206527219	0.001
62	0.0	0.01672480213067111	0.001
63	0.0	0.07299844518539977	0.001
64	0.0	0.022277603797510998	0.001
65	0.0	0.06171323713640157	0.001
66	0.0	0.06084521436851542	0.001
67	0.0	0.061075424178254914	0.001
68	0.0	0.041987517035416956	0.001
69	0.0	0.03319195768829908	0.001
70	0.0	0.03677020913700588	0.001
71	0.0	0.01586268247200094	0.001
72	0.0	0.07121593671773441	0.001
73	0.0	0.060966130787774096	0.001
74	0.0	0.05005115251018033	0.001
75	0.0	0.05139186841515408	0.001
76	0.0	0.05290257811653533	0.001
77	0.0	0.05757698514815688	0.001
78	0.0	0.0666032563275866	0.001
79	0.0	0.06570842528156451	0.001
80	0.0	0.023462996765140243	0.001
81	0.0	0.030589380728178562	0.001
82	0.0	0.02144373294896039	0.001
83	0.0	0.043961316286969046	0.001
84	0.0	0.06975329496234445	0.001
85	0.0	0.05692550610388777	0.001
86	0.0	0.022939414822222427	0.001
87	0.0	0.032773048152336184	0.001
88	0.0	0.06576637426036552	0.001
89	0.0	0.05110506263639486	0.001
90	0.0	0.06418628558921982	0.001
91	0.0	0.05361120396770745	0.001
92	0.0	0.07008388019756046	0.001
93	0.0	0.03731268427483676	0.001
94	0.0	0.04661540924968242	0.001
95	0.0	0.02273473448345979	0.001
96	0.0	0.03961582183416774	0.001
97	0.0	0.0419008850699745	0.001
98	0.0	0.0712307914497012	0.001
99	0.0	0.06852025578993365	0.001
